Country Code,Year,Inflation
SVN,1992,209.933731186822
SWE,1992,2.37436725111879
SWZ,1992,7.55829536317332
SXM,1992,
SYC,1992,3.24675324675327
SYR,1992,11.0091743119265
TCA,1992,
TCD,1992,-3.11303067214948
TEA,1992,7.52351717022744
TEC,1992,
TGO,1992,1.3937866367594
THA,1992,4.13914575077055
TJK,1992,
TKM,1992,
TLA,1992,12.060323601829
TLS,1992,
TMN,1992,12.3232992418242
TON,1992,7.9369801219287
TSA,1992,11.7878170418135
TSS,1992,9.48654250617164
TTO,1992,6.43985419198059
TUN,1992,5.82434514637906
TUR,1992,70.0761038690372
TUV,1992,
TZA,1992,21.8468468468473
UGA,1992,
UKR,1992,
UMC,1992,10.0459179984088
URY,1992,68.4591938395374
USA,1992,3.0288196781497
UZB,1992,
VCT,1992,3.46353042727654
VEN,1992,
VGB,1992,
VIR,1992,
VNM,1992,
VUT,1992,4.0584415584416
WLD,1992,7.63610852336971
WSM,1992,9.0311379290717
XKX,1992,
YEM,1992,29.4117647058824
ZAF,1992,13.8746803836057
ZMB,1992,165.70652700999
ZWE,1992,
ABW,1993,5.21555996035712
AFE,1993,13.1356607683724
AFG,1993,
AFW,1993,0.553455723541917
AGO,1993,1378.52760736196
ALB,1993,85.0047512387157
AND,1993,
ARB,1993,9.37034415971456
ARE,1993,
ARG,1993,
ARM,1993,
ASM,1993,
ATG,1993,
AUS,1993,1.75365344467641
AUT,1993,3.63178524943182
AZE,1993,1128.00002429404
BDI,1993,9.67934658067928
BEL,1993,2.75442643473457
BEN,1993,0.44059921493181
BFA,1993,0.553455723541917
BGD,1993,3.01481859989799
BGR,1993,72.8787913866333
BHR,1993,2.53886010362698
BHS,1993,2.72289766970589
BIH,1993,
BLR,1993,1190.22923349187
BLZ,1993,1.4725969469368
BMU,1993,
BOL,1993,8.52787695688004
BRA,1993,1927.38079016026
BRB,1993,1.11343933604483
BRN,1993,4.25170068027211
BTN,1993,11.1980165874679
BWA,1993,14.3308033365888
CAF,1993,-2.91535849298336
CAN,1993,1.86507936507936
CEB,1993,72.8787913866333
CHE,1993,3.29262180313608
CHI,1993,
CHL,1993,12.7277669490964
CHN,1993,14.6100786356603
CIV,1993,2.16471453976754
CMR,1993,-3.20655456915869
COD,1993,1986.90476190476
COG,1993,4.92366412213743
COL,1993,22.4424828533276
COM,1993,
CPV,1993,5.78839590443698
CRI,1993,9.7786007829378
CSS,1993,2.72289766970589
CUB,1993,
CUW,1993,
CYM,1993,
CYP,1993,4.85416666666693
CZE,1993,20.8130295438428
DEU,1993,4.47457505486754
DJI,1993,
DMA,1993,1.56902604224497
DNK,1993,1.25785667953261
DOM,1993,5.25033880690971
DZA,1993,20.5403261235826
EAP,1993,5.73690583357398
EAR,1993,9.9736647602921
EAS,1993,4.88755545263501
ECA,1993,
ECS,1993,14.4112644439347
ECU,1993,44.9999999999999
EGY,1993,12.0897922868977
EMU,1993,4.56907173681805
ERI,1993,
ESP,1993,4.56907173681805
EST,1993,89.8119490277274
ETH,1993,3.54306596166031
EUU,1993,4.85416666666693
FCS,1993,10.3764499263591
FIN,1993,2.19065319556431
FJI,1993,5.20658925195766
FRA,1993,2.10446277124641
FRO,1993,
FSM,1993,
GAB,1993,0.533746556474192
GBR,1993,2.55857796929707
GEO,1993,
GHA,1993,24.9598424742497
GIB,1993,
GIN,1993,
GMB,1993,6.46380422753846
GNB,1993,48.1081660687068
GNQ,1993,5.4522847373328
GRC,1993,14.4112644439347
GRD,1993,2.80859916782246
GRL,1993,
GTM,1993,11.8196901746257
GUM,1993,
GUY,1993,
HIC,1993,4.09383622628717
HKG,1993,8.8028169014086
HND,1993,10.748646716372
HPC,1993,8.52787695688004
HRV,1993,1500.0
HTI,1993,29.7059715065173
HUN,1993,22.4642346133809
IBD,1993,13.5292851428426
IBT,1993,10.748646716372
IDA,1993,6.46380422753846
IDB,1993,4.94888921262694
IDN,1993,9.67189338180124
IDX,1993,9.37034415971456
IMN,1993,
IND,1993,6.32689048779867
INX,1993,
IRL,1993,1.46942088431732
IRN,1993,21.2026307547761
IRQ,1993,207.692307692309
ISL,1993,4.04285291076943
ISR,1993,10.9801488833747
ITA,1993,4.62673468331293
JAM,1993,22.0699494185292
JOR,1993,3.31666666666707
JPN,1993,1.24304589707929
KAZ,1993,
KEN,1993,45.9788813036218
KGZ,1993,
KHM,1993,
KIR,1993,
KNA,1993,1.79486146433782
KOR,1993,4.80099660215357
KWT,1993,0.382541365165906
LAC,1993,11.2841684454988
LAO,1993,6.26722241519029
LBN,1993,
LBR,1993,
LBY,1993,11.0735532720389
LCA,1993,0.848181596289623
LCN,1993,10.2636237496549
LDC,1993,9.52484537019692
LIC,1993,8.07157540410887
LIE,1993,
LKA,1993,11.7467370174947
LMC,1993,9.67189338180124
LMY,1993,10.2630998256518
LSO,1993,13.1356607683724
LTE,1993,10.6765371840708
LTU,1993,410.451858561316
LUX,1993,3.58809818535163
LVA,1993,108.989540624323
MAC,1993,6.70588552770045
MAF,1993,
MAR,1993,5.18311396030803
MCO,1993,
MDA,1993,1613.60398876194
MDG,1993,10.008361204014
MDV,1993,20.1273593149249
MEA,1993,8.08163142184137
MEX,1993,9.75146045357564
MHL,1993,
MIC,1993,10.6332425818308
MKD,1993,
MLI,1993,-0.263767884261766
MLT,1993,4.14481954180491
MMR,1993,31.83160687276
MNA,1993,12.6564663913828
MNE,1993,
MNG,1993,268.150488882784
MNP,1993,
MOZ,1993,
MRT,1993,9.37034415971456
MUS,1993,10.5178384472896
MWI,1993,22.7727102336625
MYS,1993,3.53658536585388
NAC,1993,2.40836816573245
NAM,1993,
NCL,1993,
NER,1993,-1.21503496503497
NGA,1993,57.1652528349217
NIC,1993,
NLD,1993,2.58418448671794
NOR,1993,2.28826933193056
NPL,1993,7.50539419087102
NRU,1993,
NZL,1993,1.28820776574389
OED,1993,4.59790321006549
OMN,1993,
OSS,1993,5.78839590443698
PAK,1993,9.9736647602921
PAN,1993,0.453930078840384
PER,1993,48.5799864468884
PHL,1993,6.71631104109973
PLW,1993,
PNG,1993,4.97411430311646
POL,1993,36.9641666120718
PRE,1993,7.91707419362651
PRI,1993,
PRK,1993,
PRT,1993,6.78377994665411
PRY,1993,18.2086614173227
PSE,1993,
PSS,1993,
PST,1993,4.14481954180491
PYF,1993,
QAT,1993,-0.873362445414828
ROU,1993,255.166861826698
RUS,1993,874.245720380188
RWA,1993,12.3543887630448
SAS,1993,9.9736647602921
SAU,1993,1.05579531442695
SDN,1993,101.380423763813
SEN,1993,-0.586434615120187
SGP,1993,2.28929964388642
SLB,1993,9.16866233321989
SLE,1993,
SLV,1993,18.5066883302714
SMR,1993,
SOM,1993,
SRB,1993,
SSA,1993,9.67934658067928
SSD,1993,
SSF,1993,9.52484537019692
SST,1993,4.29137553446651
STP,1993,
SUR,1993,143.51155848349
SVK,1993,23.287027664545
SVN,1993,31.7621306305932
SWE,1993,4.72817304626055
SWZ,1993,12.0234238724148
SXM,1993,
SYC,1993,1.38364779874213
SYR,1993,13.2231404958679
TCA,1993,
TCD,1993,-8.42793348651803
TEA,1993,5.73690583357398
TEC,1993,
TGO,1993,-1.00688168855036
THA,1993,3.31219168428469
TJK,1993,
TKM,1993,
TLA,1993,10.8352359208521
TLS,1993,
TMN,1993,12.6564663913828
TON,1993,0.960904460459192
TSA,1993,9.9736647602921
TSS,1993,9.52484537019692
TTO,1993,10.8352359208521
TUN,1993,3.97495631916132
TUR,1993,66.0938429820005
TUV,1993,
TZA,1993,25.277264325323
UGA,1993,
UKR,1993,4734.91434744585
UMC,1993,11.8196901746257
URY,1993,54.1007924425194
USA,1993,2.95165696638554
UZB,1993,
VCT,1993,4.29137553446651
VEN,1993,
VGB,1993,
VIR,1993,
VNM,1993,
VUT,1993,3.56585691999114
WLD,1993,7.14458706876256
WSM,1993,1.71509123658872
XKX,1993,
YEM,1993,35.752298016449
ZAF,1993,9.71746732988991
ZMB,1993,183.312041464393
ZWE,1993,
ABW,1994,6.3110797127044
AFE,1994,14.852814983397
AFG,1994,
AFW,1994,31.8410168416385
AGO,1994,949.792531120332
ALB,1994,22.5650526933696
AND,1994,
ARB,1994,5.11259890444316
ARE,1994,
ARG,1994,
ARM,1994,3373.75944336293
ASM,1994,
ATG,1994,
AUS,1994,1.96963479688142
AUT,1994,2.95340936761076
AZE,1994,1662.21594875899
BDI,1994,14.852814983397
BEL,1994,2.37754084476403
BEN,1994,38.5308661668537
BFA,1994,25.1778762249963
BGD,1994,5.313740079365
BGR,1994,96.0573382686504
BHR,1994,0.816910897759777
BHS,1994,1.39933423745549
BIH,1994,
BLR,1994,2221.01656992039
BLZ,1994,2.56934304644297
BMU,1994,
BOL,1994,7.87404421467432
BRA,1994,2075.88839757325
BRB,1994,0.0772043884602162
BRN,1994,2.46251844946788
BTN,1994,7.00995355009957
BWA,1994,10.5429209938218
CAF,1994,24.5710137275605
CAN,1994,0.165562913907281
CEB,1994,35.9247053929643
CHE,1994,0.852116995120689
CHI,1994,
CHL,1994,11.4431196444973
CHN,1994,24.2569897243361
CIV,1994,26.0815719947161
CMR,1994,35.0944618459464
COD,1994,23773.1317741016
COG,1994,42.4396750333452
COL,1994,22.8462417553045
COM,1994,
CPV,1994,3.45205833010708
CRI,1994,13.5344687273427
CSS,1994,2.56934304644297
CUB,1994,
CUW,1994,
CYM,1994,
CYP,1994,4.69858931054978
CZE,1994,10.039429835143
DEU,1994,2.69305738121724
DJI,1994,
DMA,1994,0.0151367351744366
DNK,1994,1.99201463809523
DOM,1994,8.26076798575827
DZA,1994,29.0476561173071
EAP,1994,7.65824302019538
EAR,1994,9.59323024553454
EAS,1994,5.64990893945513
ECA,1994,486.425623795891
ECS,1994,12.1447980115689
ECU,1994,27.4425287356321
EGY,1994,8.15423128587101
EMU,1994,4.12992181638256
ERI,1994,
ESP,1994,4.71841373967334
EST,1994,47.6546906187628
ETH,1994,7.59387600185339
EUU,1994,4.71841373967334
FCS,1994,30.1361690354713
FIN,1994,1.08855677589407
FJI,1994,0.816666666667008
FRA,1994,1.65551532926996
FRO,1994,
FSM,1994,
GAB,1994,36.1162456962985
GBR,1994,2.21901260504202
GEO,1994,
GHA,1994,24.8702554369576
GIB,1994,
GIN,1994,
GMB,1994,1.71020632305642
GNB,1994,15.1763474313441
GNQ,1994,31.8410168416385
GRC,1994,10.8740756809132
GRD,1994,3.77065767284964
GRL,1994,
GTM,1994,10.8553211494391
GUM,1994,
GUY,1994,
HIC,1994,2.74729100707454
HKG,1994,8.73786407766984
HND,1994,21.729346883819
HPC,1994,32.2936668569552
HRV,1994,107.327586206896
HTI,1994,39.3316195372752
HUN,1994,18.8680749869282
IBD,1994,22.5650526933696
IBT,1994,21.1477708607272
IDA,1994,15.3284671532846
IDB,1994,3.61135800147836
IDN,1994,8.53200525418844
IDX,1994,23.1767911524285
IMN,1994,
IND,1994,10.2479355556119
INX,1994,
IRL,1994,2.30919875061488
IRN,1994,31.4470284237728
IRQ,1994,448.499999999999
ISL,1994,1.55265627495782
ISR,1994,12.2787404509037
ITA,1994,4.0518421806572
JAM,1994,35.0633942484772
JOR,1994,3.51669624132887
JPN,1994,0.695458057868992
KAZ,1994,1877.37239517572
KEN,1994,28.8143894306732
KGZ,1994,
KHM,1994,
KIR,1994,
KNA,1994,1.44226958804941
KOR,1994,6.26585950039683
KWT,1994,2.53443526170791
LAC,1994,12.1948949383909
LAO,1994,6.78448078620232
LBN,1994,
LBR,1994,
LBY,1994,5.11259890444316
LCA,1994,2.8159166515397
LCN,1994,9.70025033516308
LDC,1994,24.8744449762784
LIC,1994,33.4716515038938
LIE,1994,
LKA,1994,8.44871248698343
LMC,1994,12.3681943936948
LMY,1994,21.729346883819
LSO,1994,8.21473862195302
LTE,1994,11.4431196444973
LTU,1994,72.2546816164428
LUX,1994,2.19476468689066
LVA,1994,35.9247053929643
MAC,1994,6.25206890210271
MAF,1994,
MAR,1994,5.14167152953361
MCO,1994,
MDA,1994,486.425623795891
MDG,1994,38.941790898924
MDV,1994,3.38610098291491
MEA,1994,5.12713521698839
MEX,1994,6.96581237191123
MHL,1994,
MIC,1994,13.5344687273427
MKD,1994,126.583368336245
MLI,1994,23.1767911524285
MLT,1994,4.12992181638256
MMR,1994,24.0987860757019
MNA,1994,11.7413492195778
MNE,1994,
MNG,1994,87.5800093298081
MNP,1994,
MOZ,1994,
MRT,1994,4.12825861295444
MUS,1994,7.32347154412294
MWI,1994,34.6496361508323
MYS,1994,3.72497055359286
NAC,1994,1.38650225303094
NAM,1994,
NCL,1994,
NER,1994,36.0410583134242
NGA,1994,57.0317089119659
NIC,1994,
NLD,1994,2.80152463293184
NOR,1994,1.37567498071484
NPL,1994,8.34928672883387
NRU,1994,
NZL,1994,1.74537790773741
OED,1994,3.50262577413398
OMN,1994,
OSS,1994,4.69858931054978
PAK,1994,12.3681943936948
PAN,1994,1.26843190106193
PER,1994,23.7369050565046
PHL,1994,10.3864734299518
PLW,1994,
PNG,1994,2.85272217387133
POL,1994,32.9912766093522
PRE,1994,34.6496361508323
PRI,1994,
PRK,1994,
PRT,1994,5.42044019241623
PRY,1994,20.5661948376355
PSE,1994,
PSS,1994,
PST,1994,2.95340936761076
PYF,1994,
QAT,1994,1.32158590308377
ROU,1994,136.759392815441
RUS,1994,307.722635553193
RWA,1994,
SAS,1994,8.34928672883387
SAU,1994,0.564325478533109
SDN,1994,115.398144292738
SEN,1994,32.2936668569552
SGP,1994,3.10013262599503
SLB,1994,13.2560325916638
SLE,1994,
SLV,1994,10.5858066526451
SMR,1994,
SOM,1994,
SRB,1994,
SSA,1994,28.8143894306732
SSD,1994,
SSF,1994,27.4479807126947
SST,1994,3.45205833010708
STP,1994,
SUR,1994,368.478068706267
SVK,1994,13.4155203422246
SVN,1994,20.9918180471499
SWE,1994,2.15813800724627
SWZ,1994,13.7693248804359
SXM,1994,
SYC,1994,1.73697270471465
SYR,1994,15.3284671532846
TCA,1994,
TCD,1994,41.7248972364414
TEA,1994,7.65824302019538
TEC,1994,222.241014184317
TGO,1994,39.1627673796796
THA,1994,5.04774897680756
TJK,1994,
TKM,1994,
TLA,1994,10.8553211494391
TLS,1994,
TMN,1994,11.7413492195778
TON,1994,1.01295206694857
TSA,1994,8.34928672883387
TSS,1994,27.4479807126947
TTO,1994,8.81469401768106
TUN,1994,4.73323063996598
TUR,1994,105.214986469202
TUV,1994,
TZA,1994,34.0833640722984
UGA,1994,10.0367598792176
UKR,1994,891.187748133705
UMC,1994,21.5656237655026
URY,1994,44.7360421521933
USA,1994,2.6074415921546
UZB,1994,
VCT,1994,1.00894955252249
VEN,1994,
VGB,1994,
VIR,1994,
VNM,1994,
VUT,1994,2.30256079190871
WLD,1994,10.2479355556119
WSM,1994,12.0803818909762
XKX,1994,
YEM,1994,49.3941553813254
ZAF,1994,8.93852493545717
ZMB,1994,54.6013218413016
ZWE,1994,
ABW,1995,3.36139107320895
AFE,1995,12.2885912601426
AFG,1995,
AFW,1995,10.5632886691814
AGO,1995,2666.45059288538
ALB,1995,7.79321853789215
AND,1995,
ARB,1995,6.5437906852417
ARE,1995,
ARG,1995,
ARM,1995,175.951325534583
ASM,1995,
ATG,1995,
AUS,1995,4.62776659959758
AUT,1995,2.24336631500904
AZE,1995,411.759641777268
BDI,1995,19.2632536382538
BEL,1995,1.46796699090272
BEN,1995,14.4625482180894
BFA,1995,7.45884497828323
BGD,1995,10.2978117947205
BGR,1995,62.0548336837993
BHR,1995,2.70403475064702
BHS,1995,2.06699495410041
BIH,1995,
BLR,1995,709.346032118606
BLZ,1995,2.8896158437215
BMU,1995,
BOL,1995,10.1932067630746
BRA,1995,66.0070335542481
BRB,1995,1.87886279357232
BRN,1995,5.96664139499613
BTN,1995,9.48754836789363
BWA,1995,10.512546081579
CAF,1995,19.1894039735098
CAN,1995,2.14876033057852
CEB,1995,27.951388563304
CHE,1995,1.79982776867147
CHI,1995,
CHL,1995,8.23263034116112
CHN,1995,16.7912251650917
CIV,1995,14.2950690851945
CMR,1995,9.06969071921507
COD,1995,541.908883239027
COG,1995,9.41800743452231
COL,1995,20.8917930194849
COM,1995,
CPV,1995,8.35152497972926
CRI,1995,23.1864981102567
CSS,1995,2.92320804732386
CUB,1995,
CUW,1995,
CYM,1995,
CYP,1995,2.61581787956337
CZE,1995,8.99052361478446
DEU,1995,1.70616052419454
DJI,1995,
DMA,1995,1.31753745774971
DNK,1995,2.0836084238285
DOM,1995,12.5359594558963
DZA,1995,29.7796264864999
EAP,1995,5.81818181818193
EAR,1995,10.0221733553239
EAS,1995,4.62776659959758
ECA,1995,162.717152150377
ECS,1995,8.96251888719982
ECU,1995,22.8861330326945
EGY,1995,15.7422305021596
EMU,1995,4.22281614099486
ERI,1995,
ESP,1995,4.67380337624704
EST,1995,28.7766137208514
ETH,1995,10.0221733553239
EUU,1995,4.42664550286656
FCS,1995,18.2351683274844
FIN,1995,0.791239406938448
FJI,1995,2.16564721441536
FRA,1995,1.79648142095595
FRO,1995,
FSM,1995,
GAB,1995,9.64653104079614
GBR,1995,2.69749518304432
GEO,1995,162.717152150377
GHA,1995,59.4615536991446
GIB,1995,
GIN,1995,
GMB,1995,6.98097441830553
GNB,1995,45.3653083621856
GNQ,1995,19.8724349483472
GRC,1995,8.93451415961518
GRD,1995,1.86882475298978
GRL,1995,
GTM,1995,8.41141312270567
GUM,1995,
GUY,1995,12.2105263157894
HIC,1995,3.15909566206759
HKG,1995,9.07738095238092
HND,1995,29.4645292281585
HPC,1995,14.378808651642
HRV,1995,3.95010395010403
HTI,1995,27.6081851727601
HUN,1995,28.3054683706654
IBD,1995,13.4254143646407
IBT,1995,11.6696146432491
IDA,1995,10.0221733553239
IDB,1995,6.99059209742649
IDN,1995,9.42032321644617
IDX,1995,12.2105263157894
IMN,1995,
IND,1995,10.2248861637545
INX,1995,
IRL,1995,2.52486728005296
IRN,1995,49.6559858462747
IRQ,1995,387.310847766638
ISL,1995,1.65123150116651
ISR,1995,9.9402588781945
ITA,1995,5.23542258044299
JAM,1995,19.9087488364168
JOR,1995,2.35312451301272
JPN,1995,-0.127899045020497
KAZ,1995,176.15529894237
KEN,1995,1.55432816055007
KGZ,1995,
KHM,1995,-0.798944337811886
KIR,1995,
KNA,1995,2.95680025092623
KOR,1995,4.48074108557248
KWT,1995,2.68672756582486
LAC,1995,12.5359594558963
LAO,1995,19.5939189878584
LBN,1995,
LBR,1995,
LBY,1995,7.2379849449913
LCA,1995,5.62965921512373
LCN,1995,10.1932067630746
LDC,1995,14.4625482180894
LIC,1995,17.8114537129631
LIE,1995,
LKA,1995,7.6748487344981
LMC,1995,10.1114316065882
LMY,1995,12.2885912601426
LSO,1995,9.27083333333323
LTE,1995,8.01292443952664
LTU,1995,39.647629032829
LUX,1995,1.86769424969108
LVA,1995,24.975935531675
MAC,1995,8.55866604308447
MAF,1995,
MAR,1995,6.12358164775524
MCO,1995,
MDA,1995,29.8656104095718
MDG,1995,49.0802100590784
MDV,1995,5.48886133171505
MEA,1995,6.74106761623137
MEX,1995,34.9992712889592
MHL,1995,
MIC,1995,11.1287029707088
MKD,1995,16.3735889723568
MLI,1995,13.4417696811973
MLT,1995,4.42664550286656
MMR,1995,25.1947123972847
MNA,1995,11.8610941540332
MNE,1995,
MNG,1995,0.0435161009571708
MNP,1995,
MOZ,1995,
MRT,1995,6.5437906852417
MUS,1995,6.02933188484532
MWI,1995,83.3257747543458
MYS,1995,3.45057509584896
NAC,1995,2.47709000955753
NAM,1995,
NCL,1995,
NER,1995,10.5632886691814
NGA,1995,72.8355022972637
NIC,1995,
NLD,1995,1.92322003453521
NOR,1995,2.46036778693723
NPL,1995,7.62296950698166
NRU,1995,
NZL,1995,3.75494413677554
OED,1995,4.35177861328367
OMN,1995,
OSS,1995,6.98097441830553
PAK,1995,12.3435785170513
PAN,1995,0.994206982933863
PER,1995,11.1287029707088
PHL,1995,6.83199610989531
PLW,1995,
PNG,1995,17.280932681459
POL,1995,27.951388563304
PRE,1995,16.4335034524163
PRI,1995,
PRK,1995,
PRT,1995,4.22281614099486
PRY,1995,13.4254143646407
PSE,1995,
PSS,1995,
PST,1995,3.75494413677554
PYF,1995,
QAT,1995,2.9565217391303
ROU,1995,32.2424847257597
RUS,1995,197.414268084251
RWA,1995,
SAS,1995,9.48754836789363
SAU,1995,4.86843103056034
SDN,1995,68.3751929485423
SEN,1995,7.86400784570113
SGP,1995,1.72053384788524
SLB,1995,9.6292197011623
SLE,1995,
SLV,1995,10.0296564501018
SMR,1995,
SOM,1995,
SRB,1995,82.6605151864663
SSA,1995,12.2885912601426
SSD,1995,
SSF,1995,11.425939964662
SST,1995,5.33553336344389
STP,1995,
SUR,1995,235.558815073605
SVK,1995,9.84109579837757
SVN,1995,13.4637296178669
SWE,1995,2.45514857818396
SWZ,1995,12.2885912601426
SXM,1995,
SYC,1995,-0.243902439024446
SYR,1995,7.97995780590684
TCA,1995,
TCD,1995,9.23032599768658
TEA,1995,5.81818181818193
TEC,1995,85.8869162056581
TGO,1995,16.4335034524163
THA,1995,5.81818181818193
TJK,1995,
TKM,1995,
TLA,1995,11.6696146432491
TLS,1995,
TMN,1995,11.8610941540332
TON,1995,1.4600063035097
TSA,1995,9.48754836789363
TSS,1995,11.425939964662
TTO,1995,5.18220539517273
TUN,1995,6.24415028747145
TUR,1995,89.1133172248499
TUV,1995,
TZA,1995,27.4277854195323
UGA,1995,6.55014018970372
UKR,1995,376.746174768209
UMC,1995,13.4254143646407
URY,1995,42.2483197983755
USA,1995,2.80541968853655
UZB,1995,
VCT,1995,1.73837289880567
VEN,1995,
VGB,1995,
VIR,1995,
VNM,1995,
VUT,1995,2.22970130416486
WLD,1995,9.07738095238092
WSM,1995,-2.90352865746141
XKX,1995,
YEM,1995,55.0811068702292
ZAF,1995,8.6804442262446
ZMB,1995,34.9295874166667
ZWE,1995,
ABW,1996,3.22528797213981
AFE,1996,9.70658632526506
AFG,1996,
AFW,1996,4.91423972637199
AGO,1996,4145.10598220638
ALB,1996,12.7254778087102
AND,1996,
ARB,1996,4.68130623916412
ARE,1996,
ARG,1996,
ARM,1996,18.681185640036
ASM,1996,
ATG,1996,
AUS,1996,2.61538461538462
AUT,1996,1.86097115760431
AZE,1996,19.7948028061899
BDI,1996,26.4367816091951
BEL,1996,2.07702107350668
BEN,1996,4.91423972637199
BFA,1996,6.09780439121743
BGD,1996,2.37712902953225
BGR,1996,121.60754244925
BHR,1996,-0.452227382530316
BHS,1996,1.37913741223667
BIH,1996,
BLR,1996,52.7120767531954
BLZ,1996,5.96502097537243
BMU,1996,
BOL,1996,12.4254866180049
BRA,1996,15.7576656002606
BRB,1996,2.38615222842323
BRN,1996,1.99613650998079
BTN,1996,8.79001381935161
BWA,1996,10.0828580652108
CAF,1996,3.72494110325801
CAN,1996,1.57053112507137
CEB,1996,19.7949669196707
CHE,1996,0.811634064628214
CHI,1996,
CHL,1996,7.35911781788773
CHN,1996,8.31316028893904
CIV,1996,2.48080669187551
CMR,1996,3.924063727498
COD,1996,492.441850235414
COG,1996,10.0311203319503
COL,1996,20.7975755127402
COM,1996,
CPV,1996,5.96361961777575
CRI,1996,17.5114524814591
CSS,1996,2.23636304005722
CUB,1996,
CUW,1996,
CYM,1996,
CYP,1996,2.97892486481268
CZE,1996,8.75877472878111
DEU,1996,1.44972647330127
DJI,1996,
DMA,1996,1.67716450485912
DNK,1996,2.12629802275579
DOM,1996,5.39929385038917
DZA,1996,18.679075860175
EAP,1996,7.31348259330353
EAR,1996,8.51995195925336
EAS,1996,5.52480986015133
ECA,1996,39.2700211820628
ECS,1996,8.19455217632729
ECU,1996,24.3730886850156
EGY,1996,7.18710369719989
EMU,1996,2.97892486481268
ERI,1996,
ESP,1996,3.55884559338558
EST,1996,23.050343349517
ETH,1996,-8.48424868948824
EUU,1996,3.55884559338558
FCS,1996,11.4775285982865
FIN,1996,0.629194238121014
FJI,1996,3.05016181229799
FRA,1996,1.98288365089736
FRO,1996,
FSM,1996,
GAB,1996,0.68969337728165
GBR,1996,2.85178236397748
GEO,1996,39.3574999987146
GHA,1996,46.5610196762282
GIB,1996,
GIN,1996,
GMB,1996,1.09948870771019
GNB,1996,50.734054961212
GNQ,1996,4.54072771540235
GRC,1996,8.19455217632729
GRD,1996,2.03235172127784
GRL,1996,
GTM,1996,11.0569165321987
GUM,1996,
GUY,1996,7.09471197276044
HIC,1996,2.73358348968105
HKG,1996,6.27557980900411
HND,1996,23.8378353073358
HPC,1996,7.41137173526642
HRV,1996,4.29999999999994
HTI,1996,20.5835962145112
HUN,1996,23.4690301919185
IBD,1996,9.94127072768578
IBT,1996,8.86408741577518
IDA,1996,7.41137173526642
IDB,1996,5.18576037812014
IDN,1996,7.97328085611421
IDX,1996,8.24989009915511
IMN,1996,
IND,1996,8.97715233826453
INX,1996,
IRL,1996,1.75373213896016
IRN,1996,28.9373440168136
IRQ,1996,-16.1173257510572
ISL,1996,2.26041898267296
ISR,1996,11.3962264150943
ITA,1996,4.00697668981039
JAM,1996,26.4066566074043
JOR,1996,6.50121802679585
JPN,1996,0.136600358575949
KAZ,1996,39.182542365411
KEN,1996,8.86408741577518
KGZ,1996,31.9473377218566
KHM,1996,7.15086140872797
KIR,1996,
KNA,1996,2.08657385169121
KOR,1996,4.92454354292748
KWT,1996,3.55398569684286
LAC,1996,11.0569165321987
LAO,1996,13.0244156963462
LBN,1996,
LBR,1996,
LBY,1996,4.02807775377961
LCA,1996,0.924842609616011
LCN,1996,7.35911781788773
LDC,1996,9.27539060454458
LIC,1996,7.41137173526642
LIE,1996,
LKA,1996,15.9358310447214
LMC,1996,9.27539060454458
LMY,1996,9.09880948101718
LSO,1996,9.33031458531933
LTE,1996,7.22691489532409
LTU,1996,24.62519538645
LUX,1996,1.18385968843569
LVA,1996,17.6104698431032
MAC,1996,4.82248676783485
MAF,1996,
MAR,1996,2.98680922773017
MCO,1996,
MDA,1996,23.5056772963369
MDG,1996,19.7563545439776
MDV,1996,6.24124591476024
MEA,1996,4.46630617999246
MEX,1996,34.3783832235167
MHL,1996,
MIC,1996,9.22046662376983
MKD,1996,2.46660008582917
MLI,1996,6.80545996788236
MLT,1996,2.05400000000007
MMR,1996,16.2753966377374
MNA,1996,6.84416086199787
MNE,1996,
MNG,1996,46.8899521531102
MNP,1996,
MOZ,1996,
MRT,1996,4.68130623916412
MUS,1996,6.5509733606557
MWI,1996,37.6020450235017
MYS,1996,3.48855945858916
NAC,1996,2.25086766250288
NAM,1996,
NCL,1996,
NER,1996,5.2888575126488
NGA,1996,29.2682926829272
NIC,1996,
NLD,1996,1.94936713166006
NOR,1996,1.26253249164498
NPL,1996,9.22046662376983
NRU,1996,
NZL,1996,2.28571305402195
OED,1996,3.00009076251616
OMN,1996,
OSS,1996,4.90453460620531
PAK,1996,10.3738085885002
PAN,1996,1.25571661111545
PER,1996,11.5379424115177
PHL,1996,7.47610377787908
PLW,1996,
PNG,1996,11.6241782908448
POL,1996,19.7949669196707
PRE,1996,7.19164660433345
PRI,1996,
PRK,1996,
PRT,1996,3.06897732509791
PRY,1996,9.79968339016077
PSE,1996,
PSS,1996,
PST,1996,2.61538461538462
PYF,1996,
QAT,1996,4.90453460620531
ROU,1996,38.8293013382852
RUS,1996,47.7520122009939
RWA,1996,7.41137173526642
SAS,1996,8.97715233826453
SAU,1996,1.22206988451304
SDN,1996,132.823777374138
SEN,1996,2.75430663482405
SGP,1996,1.38318052481878
SLB,1996,11.7743563856636
SLE,1996,
SLV,1996,9.78892040179968
SMR,1996,
SOM,1996,
SRB,1996,95.6009261208171
SSA,1996,7.27287999570153
SSD,1996,
SSF,1996,7.19164660433345
SST,1996,3.22736812024711
STP,1996,
SUR,1996,-0.701887251452813
SVK,1996,5.77582786155945
