location_key,date,new_deceased,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,new_confirmed,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9
IE,2020-09-24,2,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0
IE,2020-12-29,6,0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,0
IE,2020-11-19,7,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0
IE,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0
IE,2020-11-18,3,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0
IE,2020-11-26,1,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0
IL,2020-11-06,8,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0
IM,2020-10-25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
IM,2020-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IO,2020-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IO,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQ,2020-09-17,76,0,0,0,0,0,0,0,0,0,0,4305,0,0,0,0,0,0,0,0,0,0
IQ,2020-10-22,48,0,0,0,0,0,0,0,0,0,0,3785,0,0,0,0,0,0,0,0,0,0
IQ,2020-11-22,38,0,0,0,0,0,0,0,0,0,0,2136,0,0,0,0,0,0,0,0,0,0
IR,2020-09-30,211,0,0,0,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0
IR,2020-12-04,321,0,0,0,0,0,0,0,0,0,0,12151,0,0,0,0,0,0,0,0,0,0
IS,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
IS,2020-10-25,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
IS,2020-07-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IT,2020-11-05,445,0,0,0,0,0,0,0,0,0,0,34505,0,0,0,0,0,0,0,0,0,0
JE,2020-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JM,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JM,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
JM,2020-11-19,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0
JO,2020-11-14,68,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,0,0,0,0,0,0,0
JP,2020-08-07,4,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0
KE,2020-11-29,17,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0
KG,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0
KH,2020-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM,2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM,2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM,2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KN,2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KR,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
KR,2020-09-28,6,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0
KR,2020-08-27,5,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0
KR,2020-08-09,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
KW,2020-07-28,2,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0
KW,2020-11-22,2,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0
KW,2020-11-06,4,0,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0
KW,2020-11-25,1,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0
KZ,2020-10-16,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0
LA,2020-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LB,2020-08-08,2,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0
LB,2020-08-23,3,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0
LC,2020-10-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LC,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,2020-11-07,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
LC,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LI,2020-10-31,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
LI,2020-10-20,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
LK,2020-10-22,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0
LK,2020-11-05,4,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0
LK,2020-12-14,6,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0
LK,2020-12-15,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0
LR,2020-12-10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
LS,2020-11-16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LT,2020-10-17,2,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0
LT,2020-10-24,2,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0
LV,2020-09-25,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
LY,2020-12-21,16,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0
MA,2020-12-14,52,0,0,0,0,0,0,0,0,0,0,2793,0,0,0,0,0,0,0,0,0,0
MA,2020-08-24,35,0,0,0,0,0,0,0,0,0,0,1276,0,0,0,0,0,0,0,0,0,0
MC,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD,2020-09-20,8,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
ME,2020-11-22,5,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0
ME,2020-11-15,6,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0
MG,2020-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG,2020-08-12,6,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0
MG,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG,2020-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MG,2020-07-15,10,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0
MH,2020-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MK,2020-12-05,23,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,0,0,0,0
MK,2020-12-30,15,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0
MK,2020-09-10,5,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0
MK,2020-09-29,2,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0
ML,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
MN,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2020-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
MN,2020-11-21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
MO,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-08-07,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
MR,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
MS,2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2020-12-01,2,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
MT,2020-11-12,3,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0
MU,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MU,2020-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MV,2020-12-29,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
MV,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
MV,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0
MV,2020-09-08,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
MX,2020-08-30,527,0,0,0,0,0,0,0,0,0,0,2245,0,0,0,0,0,0,0,0,0,0
MX,2020-08-02,697,0,0,0,0,0,0,0,0,0,0,2563,0,0,0,0,0,0,0,0,0,0
MX,2020-07-25,779,0,0,0,0,0,0,0,0,0,0,4211,0,0,0,0,0,0,0,0,0,0
MX,2020-10-02,367,0,0,0,0,0,0,0,0,0,0,5006,0,0,0,0,0,0,0,0,0,0
MX,2020-09-30,353,0,0,0,0,0,0,0,0,0,0,5558,0,0,0,0,0,0,0,0,0,0
MZ,2020-10-11,1,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0
MZ,2020-09-07,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
NC,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2020-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC,2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2020-11-29,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
NF,2020-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF,2020-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG,2020-10-28,2,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0
NI,2020-08-31,4,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0
NI,2020-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL,2020-11-14,50,0,0,0,0,0,0,0,0,0,0,5418,0,0,0,0,0,0,0,0,0,0
NO,2020-12-14,6,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0
NO,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0
NP,2020-12-01,21,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,0,0,0,0
NP,2020-11-02,42,0,0,0,0,0,0,0,0,0,0,3309,0,0,0,0,0,0,0,0,0,0
NR,2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR,2020-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OM,2020-08-19,6,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0
OM,2020-08-18,6,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0
OM,2020-07-23,4,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0
PA,2020-10-11,9,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0
PF,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
PF,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0
PF,2020-10-27,3,0,0,0,0,0,0,0,0,0,0,769,0,0,0,0,0,0,0,0,0,0
PF,2020-11-17,1,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0
PF,2020-12-29,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
PG,2020-10-16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PG,2020-08-12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PG,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PG,2020-10-11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
PK,2020-09-26,6,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0
PK,2020-07-30,32,0,0,0,0,0,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0,0
PK,2020-08-20,8,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0
PL,2020-12-28,565,0,0,0,0,0,0,0,0,0,0,12955,0,0,0,0,0,0,0,0,0,0
PL,2020-12-10,544,0,0,0,0,0,0,0,0,0,0,13105,0,0,0,0,0,0,0,0,0,0
PN,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS,2020-10-25,6,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0
PS,2020-08-15,2,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0
PW,2020-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PW,2020-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PY,2020-09-06,23,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0
PY,2020-09-28,15,0,0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0
QA,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0
QA,2020-11-09,1,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0
RE,2020-08-13,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
RE,2020-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RE,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RS,2020-07-18,11,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0
RS,2020-10-08,1,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0
RS,2020-09-26,1,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
RU,2020-12-25,567,0,0,0,0,0,0,0,0,0,0,29258,0,0,0,0,0,0,0,0,0,0
RU,2020-12-27,487,0,0,0,0,0,0,0,0,0,0,27787,0,0,0,0,0,0,0,0,0,0
RU,2020-11-28,459,0,0,0,0,0,0,0,0,0,0,26683,0,0,0,0,0,0,0,0,0,0
RU,2020-12-22,549,0,0,0,0,0,0,0,0,0,0,27250,0,0,0,0,0,0,0,0,0,0
RU,2020-08-28,111,0,0,0,0,0,0,0,0,0,0,4941,0,0,0,0,0,0,0,0,0,0
RW,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0
RW,2020-08-18,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0
RW,2020-09-02,1,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
RW,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
RW,2020-07-17,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
SA,2020-10-24,15,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0
SA,2020-12-26,9,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0
SA,2020-11-18,19,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0
SA,2020-08-01,30,0,0,0,0,0,0,0,0,0,0,1357,0,0,0,0,0,0,0,0,0,0
SB,2020-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-11-11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SC,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,2020-11-07,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
SD,2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,2020-07-13,2,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0
SD,2020-07-14,9,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0
SD,2020-07-05,8,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
SG,2020-12-11,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SG,2020-12-17,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SG,2020-12-29,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
SG,2020-12-10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SH,2020-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SH,2020-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI,2020-12-10,49,0,0,0,0,0,0,0,0,0,0,1813,0,0,0,0,0,0,0,0,0,0
SI,2020-10-09,2,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0
SI,2020-09-27,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
SI,2020-11-16,45,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,0,0
SJ,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK,2020-08-29,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
SL,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SM,2020-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-11-24,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
SM,2020-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-12-17,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0
SN,2020-11-08,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SN,2020-10-24,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SN,2020-11-14,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
SN,2020-12-21,1,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
SO,2020-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR,2020-11-12,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SR,2020-09-04,2,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
SR,2020-10-13,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
SS,2020-11-27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
ST,2020-08-21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SV,2020-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SV,2020-11-06,4,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0
SX,2020-09-16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SY,2020-08-29,3,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
SY,2020-12-03,5,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
SY,2020-09-09,4,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0
SZ,2020-12-11,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
SZ,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
TC,2020-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG,2020-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG,2020-10-11,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
TG,2020-09-28,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
TJ,2020-08-17,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
TK,2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TK,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
TL,2020-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2020-11-26,72,0,0,0,0,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,0,0
TR,2020-12-27,254,0,0,0,0,0,0,0,0,0,0,14205,0,0,0,0,0,0,0,0,0,0
TT,2020-11-24,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
TT,2020-09-20,1,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
TT,2020-10-08,2,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
TT,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,2020-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UG,2020-10-21,3,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0
